ID,name,actual_price,category,Date,Sales,Category_Section,Units_Sold,Total_Price
20448,Sweater,750.0,Clothing,2021-01-08,690.9439941,Apparel Section,2,1500
20449,Camera,749.0,Electronics,2021-01-09,222.9428271,Tech Zone,11,8239
20450,Jeans,2999.0,Clothing,2021-01-10,763.2634831,Apparel Section,15,44985
20451,Jeans,1649.0,Clothing,2021-01-11,1414.249483,Apparel Section,4,6596
20452,Camera,1499.0,Electronics,2021-01-12,212.4733888,Tech Zone,11,16489
20453,Jeans,749.0,Clothing,2021-01-13,282.8535875,Apparel Section,15,11235
20454,Blanket,2999.0,Home Goods,2021-01-14,1115.031288,Housewares,17,50983
20455,Cookbook,2999.0,Books,2021-01-15,108.2165415,Reading Corner,18,53982
20456,Blanket,1099.0,Home Goods,2021-01-16,1502.852972,Housewares,18,19782
20457,Sweater,750.0,Clothing,2021-01-17,207.9690874,Apparel Section,9,6750
20458,Cushion,2999.0,Home Goods,2021-01-18,326.9122912,Housewares,10,29990
20459,Mirror,749.0,Home Goods,2021-01-19,631.2180866,Housewares,1,749
20460,Science Textbook,749.0,Books,2021-01-20,234.2952342,Reading Corner,16,11984
20461,Sweater,1499.0,Clothing,2021-01-21,1293.371283,Apparel Section,3,4497
20462,T-shirt,2999.0,Clothing,2021-01-22,846.4229282,Apparel Section,15,44985
20463,Dress,750.0,Clothing,2021-01-23,1292.890847,Apparel Section,13,9750
20464,Mirror,2999.0,Home Goods,2021-01-24,133.8984816,Housewares,2,5998
20465,Cookbook,2999.0,Books,2021-01-25,1245.240331,Reading Corner,17,50983
20466,Blanket,749.0,Home Goods,2021-01-26,668.9766204,Housewares,18,13482
20467,Cookbook,2999.0,Books,2021-01-27,675.963997,Reading Corner,16,47984
20468,Science Textbook,999.0,Books,2021-01-28,402.4533897,Reading Corner,1,999
20469,Mirror,2999.0,Home Goods,2021-01-29,507.1543393,Housewares,15,44985
20470,Camera,749.0,Electronics,2021-01-30,677.2917205,Tech Zone,12,8988
20471,Science Textbook,280.0,Books,2021-01-31,458.4277142,Reading Corner,18,5040
20472,Jeans,2999.0,Clothing,2021-02-01,414.9880643,Apparel Section,15,44985
20473,Computer,1499.0,Electronics,2021-02-02,1007.136862,Tech Zone,17,25483
20474,Computer,1399.0,Electronics,2021-02-03,431.9498258,Tech Zone,7,9793
20475,Jeans,749.0,Clothing,2021-02-04,981.9729119,Apparel Section,16,11984
20476,Camera,840.0,Electronics,2021-02-05,1015.116226,Tech Zone,12,10080
20477,Desk Lamp,749.0,Home Goods,2021-02-06,320.9853188,Housewares,3,2247
20478,Dress,1799.0,Clothing,2021-02-07,1553.387614,Apparel Section,8,14392
20479,Smartphone,2499.0,Electronics,2021-02-08,426.5555686,Tech Zone,4,9996
20480,Camera,1499.0,Electronics,2021-02-09,611.1850791,Tech Zone,19,28481
20481,Cookbook,899.0,Books,2021-02-10,1580.909075,Reading Corner,8,7192
20482,Cushion,999.0,Home Goods,2021-02-11,1569.61185,Housewares,3,2997
20483,Desk Lamp,1499.0,Home Goods,2021-02-12,551.9353401,Housewares,12,17988
20484,Cushion,1099.0,Home Goods,2021-02-13,903.9974337,Housewares,1,1099
20485,Dress,749.0,Clothing,2021-02-14,369.3491108,Apparel Section,1,749
20486,Headphones,1120.0,Electronics,2021-02-15,178.1767747,Tech Zone,15,16800
20487,Cookbook,749.0,Books,2021-02-16,113.8270958,Reading Corner,1,749
20488,Headphones,1499.0,Electronics,2021-02-17,1031.218487,Tech Zone,17,25483
20489,Cushion,3599.0,Home Goods,2021-02-18,1260.696993,Housewares,1,3599
20490,Desk Lamp,2499.0,Home Goods,2021-02-19,1401.844745,Housewares,9,22491
20491,Mirror,999.0,Home Goods,2021-02-20,523.1080309,Housewares,14,13986
20492,Science Textbook,2999.0,Books,2021-02-21,203.1690654,Reading Corner,12,35988
20493,Dress,799.0,Clothing,2021-02-22,451.973203,Apparel Section,1,799
20494,Smartphone,2199.0,Electronics,2021-02-23,498.3450764,Tech Zone,5,10995
20495,Computer,2199.0,Electronics,2021-02-24,992.5545616,Tech Zone,10,21990
20496,Smartphone,1499.0,Electronics,2021-02-25,1477.665912,Tech Zone,2,2998
20497,Dress,750.0,Clothing,2021-02-26,1449.453365,Apparel Section,3,2250
20498,T-shirt,3599.0,Clothing,2021-02-27,541.9902828,Apparel Section,3,10797
20499,Computer,750.0,Electronics,2021-02-28,781.1427348,Tech Zone,7,5250
20500,Cushion,3599.0,Home Goods,2021-03-01,431.477731,Housewares,6,21594
20501,Blanket,2499.0,Home Goods,2021-03-02,170.639303,Housewares,7,17493
20502,Camera,2499.0,Electronics,2021-03-03,1413.065538,Tech Zone,10,24990
20503,Camera,750.0,Electronics,2021-03-04,382.1694612,Tech Zone,13,9750
20504,Jeans,280.0,Clothing,2021-03-05,681.5245784,Apparel Section,13,3640
20505,Science Textbook,1799.0,Books,2021-03-06,388.4278124,Reading Corner,9,16191
20506,Mirror,999.0,Home Goods,2021-03-07,1602.9534,Housewares,19,18981
20507,Science Textbook,699.0,Books,2021-03-08,1713.274733,Reading Corner,9,6291
20508,Smartphone,1499.0,Electronics,2021-03-09,1123.711706,Tech Zone,6,8994
20509,Science Textbook,1499.0,Books,2021-03-10,753.2518958,Reading Corner,6,8994
20510,History Book,560.0,Books,2021-03-11,1074.184801,Reading Corner,16,8960
20511,Cookbook,899.0,Books,2021-03-12,1365.478253,Reading Corner,2,1798
20512,Jeans,899.0,Clothing,2021-03-13,837.622054,Apparel Section,1,899
20513,Cookbook,899.0,Books,2021-03-14,882.8385833,Reading Corner,14,12586
20514,Sweater,1099.0,Clothing,2021-03-15,792.611781,Apparel Section,2,2198
20515,Smartphone,899.0,Electronics,2021-03-16,379.6801378,Tech Zone,18,16182
20516,Desk Lamp,1499.0,Home Goods,2021-03-17,517.6354444,Housewares,14,20986
20517,History Book,899.0,Books,2021-03-18,981.6968559,Reading Corner,7,6293
20518,Smartphone,1499.0,Electronics,2021-03-19,1174.300949,Tech Zone,13,19487
20519,Jeans,1099.0,Clothing,2021-03-20,1165.608713,Apparel Section,9,9891
20520,Dress,749.0,Clothing,2021-03-21,1622.573548,Apparel Section,17,12733
20521,History Book,599.0,Books,2021-03-22,1408.367898,Reading Corner,3,1797
20522,Sweater,1799.0,Clothing,2021-03-23,307.7354647,Apparel Section,16,28784
20523,Blanket,560.0,Home Goods,2021-03-24,1004.604042,Housewares,7,3920
20524,Mirror,1799.0,Home Goods,2021-03-25,1344.414511,Housewares,6,10794
20525,Headphones,1099.0,Electronics,2021-03-26,1210.043095,Tech Zone,10,10990
20526,Dress,999.0,Clothing,2021-03-27,955.6497383,Apparel Section,2,1998
20527,Camera,1499.0,Electronics,2021-03-28,784.4802889,Tech Zone,13,19487
20528,Computer,999.0,Electronics,2021-03-29,1103.654354,Tech Zone,3,2997
20529,Sweater,750.0,Clothing,2021-03-30,962.8605846,Apparel Section,17,12750
20530,Mirror,750.0,Home Goods,2021-03-31,713.2540551,Housewares,5,3750
20531,Cookbook,799.0,Books,2021-04-01,712.3025315,Reading Corner,4,3196
20532,Headphones,999.0,Electronics,2021-04-02,1049.556629,Tech Zone,14,13986
20533,Jeans,899.0,Clothing,2021-04-03,1566.749141,Apparel Section,16,14384
20534,Headphones,899.0,Electronics,2021-04-04,509.2695866,Tech Zone,9,8091
20535,Novel,999.0,Books,2021-04-05,1690.376278,Reading Corner,14,13986
20536,Dress,899.0,Clothing,2021-04-06,769.2007099,Apparel Section,3,2697
20537,History Book,750.0,Books,2021-04-07,1204.439631,Reading Corner,2,1500
20538,T-shirt,280.0,Clothing,2021-04-08,424.8836734,Apparel Section,14,3920
20539,Blanket,750.0,Home Goods,2021-04-09,1855.136516,Housewares,7,5250
20540,T-shirt,750.0,Clothing,2021-04-10,1553.570893,Apparel Section,10,7500
20541,Smartphone,999.0,Electronics,2021-04-11,1031.580224,Tech Zone,3,2997
20542,Novel,999.0,Books,2021-04-12,544.630779,Reading Corner,10,9990
20543,Jeans,750.0,Clothing,2021-04-13,251.6052308,Apparel Section,18,13500
20544,Jeans,899.0,Clothing,2021-04-14,1065.582787,Apparel Section,11,9889
20545,Jeans,899.0,Clothing,2021-04-15,1345.834995,Apparel Section,18,16182
20546,Sweater,899.0,Clothing,2021-04-16,453.9550888,Apparel Section,5,4495
20547,Science Textbook,899.0,Books,2021-04-17,416.215638,Reading Corner,15,13485
20548,Camera,899.0,Electronics,2021-04-18,1417.809088,Tech Zone,4,3596
20549,Desk Lamp,749.0,Home Goods,2021-04-19,1039.331028,Housewares,9,6741
20550,Smartphone,899.0,Electronics,2021-04-20,1278.322821,Tech Zone,4,3596
20551,Computer,899.0,Electronics,2021-04-21,1225.347282,Tech Zone,1,899
20552,Cushion,899.0,Home Goods,2021-04-22,899.6107263,Housewares,9,8091
20553,Smartphone,899.0,Electronics,2021-04-23,1372.744535,Tech Zone,3,2697
20554,Headphones,899.0,Electronics,2021-04-24,331.6533446,Tech Zone,17,15283
20555,Blanket,899.0,Home Goods,2021-04-25,909.3249512,Housewares,1,899
20556,Blanket,899.0,Home Goods,2021-04-26,1613.400956,Housewares,9,8091
20557,Cushion,899.0,Home Goods,2021-04-27,673.1179879,Housewares,7,6293
20558,History Book,899.0,Books,2021-04-28,1264.222087,Reading Corner,11,9889
20559,Camera,899.0,Electronics,2021-04-29,608.3218231,Tech Zone,14,12586
20560,Dress,899.0,Clothing,2021-04-30,233.2537912,Apparel Section,9,8091
20561,Camera,599.0,Electronics,2021-05-01,229.1995275,Tech Zone,5,2995
20562,T-shirt,899.0,Clothing,2021-05-02,1281.254183,Apparel Section,7,6293
20563,Sweater,899.0,Clothing,2021-05-03,1556.530752,Apparel Section,13,11687
20564,Desk Lamp,899.0,Home Goods,2021-05-04,1294.231661,Housewares,15,13485
20565,Smartphone,899.0,Electronics,2021-05-05,141.5467965,Tech Zone,6,5394
20566,Camera,899.0,Electronics,2021-05-06,1310.228829,Tech Zone,14,12586
20567,Science Textbook,899.0,Books,2021-05-07,1428.591154,Reading Corner,6,5394
20568,Cushion,899.0,Home Goods,2021-05-08,1743.817761,Housewares,14,12586
20569,Novel,899.0,Books,2021-05-09,914.5470184,Reading Corner,10,8990
20570,Camera,1499.0,Electronics,2021-05-10,524.7499354,Tech Zone,10,14990
20571,Computer,799.0,Electronics,2021-05-11,488.3029507,Tech Zone,7,5593
20572,Novel,999.0,Books,2021-05-12,496.6805113,Reading Corner,5,4995
20573,Cushion,799.0,Home Goods,2021-05-13,1242.639433,Housewares,9,7191
20574,Desk Lamp,750.0,Home Goods,2021-05-14,1682.740032,Housewares,17,12750
20575,History Book,1099.0,Books,2021-05-15,1626.822943,Reading Corner,1,1099
20576,Desk Lamp,999.0,Home Goods,2021-05-16,1171.54364,Housewares,12,11988
20577,T-shirt,750.0,Clothing,2021-05-17,299.5349878,Apparel Section,10,7500
20578,Computer,999.0,Electronics,2021-05-18,475.756485,Tech Zone,12,11988
20579,Desk Lamp,750.0,Home Goods,2021-05-19,87.9064182,Housewares,9,6750
20580,Headphones,999.0,Electronics,2021-05-20,605.178039,Tech Zone,19,18981
20581,Computer,750.0,Electronics,2021-05-21,402.0260216,Tech Zone,9,6750
20582,Camera,999.0,Electronics,2021-05-22,1300.92076,Tech Zone,18,17982
20583,Novel,750.0,Books,2021-05-23,1389.874006,Reading Corner,14,10500
20584,Smartphone,799.0,Electronics,2021-05-24,985.8508827,Tech Zone,6,4794
20585,Jeans,840.0,Clothing,2021-05-25,457.0258631,Apparel Section,19,15960
20586,Headphones,999.0,Electronics,2021-05-26,158.158996,Tech Zone,18,17982
20587,Computer,999.0,Electronics,2021-05-27,345.7051464,Tech Zone,18,17982
20588,Cookbook,1649.0,Books,2021-05-28,1183.271026,Reading Corner,11,18139
20589,Sweater,750.0,Clothing,2021-05-29,1631.043129,Apparel Section,12,9000
20590,Mirror,999.0,Home Goods,2021-05-30,177.8242766,Housewares,1,999
20591,Dress,999.0,Clothing,2021-05-31,1364.901311,Apparel Section,8,7992
20592,Headphones,999.0,Electronics,2021-06-01,772.4150414,Tech Zone,2,1998
20593,Sweater,999.0,Clothing,2021-06-02,347.4001122,Apparel Section,9,8991
20594,Blanket,899.0,Home Goods,2021-06-03,502.578042,Housewares,11,9889
20595,Jeans,999.0,Clothing,2021-06-04,810.0660325,Apparel Section,1,999
20596,Headphones,1799.0,Electronics,2021-06-05,444.2177075,Tech Zone,6,10794
20597,Mirror,749.0,Home Goods,2021-06-06,1348.614119,Housewares,3,2247
20598,Cushion,999.0,Home Goods,2021-06-07,964.6988674,Housewares,3,2997
20599,History Book,899.0,Books,2021-06-08,1073.878831,Reading Corner,14,12586
20600,Cookbook,750.0,Books,2021-06-09,1834.099085,Reading Corner,5,3750
20601,Camera,999.0,Electronics,2021-06-10,621.509145,Tech Zone,16,15984
20602,Desk Lamp,799.0,Home Goods,2021-06-11,221.247589,Housewares,8,6392
20603,T-shirt,749.0,Clothing,2021-06-12,664.7991384,Apparel Section,6,4494
20604,T-shirt,749.0,Clothing,2021-06-13,756.1633659,Apparel Section,12,8988
20605,Sweater,799.0,Clothing,2021-06-14,750.4201369,Apparel Section,7,5593
20606,Novel,999.0,Books,2021-06-15,1184.08504,Reading Corner,15,14985
20607,Cookbook,1499.0,Books,2021-06-16,418.7727561,Reading Corner,19,28481
20608,Desk Lamp,749.0,Home Goods,2021-06-17,495.8582038,Housewares,18,13482
20609,Cushion,1099.0,Home Goods,2021-06-18,1496.667264,Housewares,3,3297
20610,Cushion,1499.0,Home Goods,2021-06-19,505.8462929,Housewares,18,26982
20611,Science Textbook,260.0,Books,2021-06-20,583.3999072,Reading Corner,1,260
20612,Camera,1099.0,Electronics,2021-06-21,1675.321348,Tech Zone,2,2198
20613,Dress,799.0,Clothing,2021-06-22,1592.592731,Apparel Section,6,4794
20614,Novel,999.0,Books,2021-06-23,854.1684286,Reading Corner,19,18981
20615,Computer,280.0,Electronics,2021-06-24,281.6051742,Tech Zone,17,4760
20616,Cookbook,1099.0,Books,2021-06-25,1067.268735,Reading Corner,13,14287
20617,Blanket,750.0,Home Goods,2021-06-26,1335.226064,Housewares,1,750
20618,Cushion,1120.0,Home Goods,2021-06-27,1522.223414,Housewares,12,13440
20619,Novel,840.0,Books,2021-06-28,512.6115073,Reading Corner,13,10920
20620,Blanket,749.0,Home Goods,2021-06-29,264.1358564,Housewares,4,2996
20621,Novel,599.0,Books,2021-06-30,1122.038416,Reading Corner,10,5990
20622,Mirror,599.0,Home Goods,2021-07-01,1636.695508,Housewares,16,9584
20623,Headphones,750.0,Electronics,2021-07-02,1433.892537,Tech Zone,7,5250
20624,Novel,599.0,Books,2021-07-03,430.354202,Reading Corner,1,599
20625,Sweater,599.0,Clothing,2021-07-04,1310.340529,Apparel Section,8,4792
20626,Smartphone,599.0,Electronics,2021-07-05,1032.89579,Tech Zone,3,1797
20627,Headphones,599.0,Electronics,2021-07-06,436.578404,Tech Zone,15,8985
20628,Mirror,599.0,Home Goods,2021-07-07,663.3963959,Housewares,5,2995
20629,Cookbook,1120.0,Books,2021-07-08,1370.505265,Reading Corner,11,12320
20630,Computer,999.0,Electronics,2021-07-09,464.5985465,Tech Zone,19,18981
20631,T-shirt,899.0,Clothing,2021-07-10,1552.225291,Apparel Section,14,12586
20632,Sweater,2999.0,Clothing,2021-07-11,293.8941898,Apparel Section,19,56981
20633,Mirror,749.0,Home Goods,2021-07-12,1235.242079,Housewares,7,5243
20634,T-shirt,899.0,Clothing,2021-07-13,1628.721418,Apparel Section,17,15283
20635,Sweater,999.0,Clothing,2021-07-14,851.9725618,Apparel Section,12,11988
20636,Science Textbook,999.0,Books,2021-07-15,950.3306056,Reading Corner,11,10989
20637,Computer,999.0,Electronics,2021-07-16,190.7821301,Tech Zone,13,12987
20638,T-shirt,899.0,Clothing,2021-07-17,1573.964908,Apparel Section,14,12586
20639,Cookbook,280.0,Books,2021-07-18,593.3104751,Reading Corner,5,1400
20640,Cushion,749.0,Home Goods,2021-07-19,428.7099698,Housewares,6,4494
20641,Desk Lamp,749.0,Home Goods,2021-07-20,599.361165,Housewares,6,4494
20642,Jeans,749.0,Clothing,2021-07-21,777.5355201,Apparel Section,14,10486
20643,Dress,260.0,Clothing,2021-07-22,453.3456431,Apparel Section,15,3900
20644,Novel,1499.0,Books,2021-07-23,1157.237393,Reading Corner,15,22485
20645,Computer,250.0,Electronics,2021-07-24,1095.657418,Tech Zone,18,4500
20646,Novel,1120.0,Books,2021-07-25,109.7434511,Reading Corner,14,15680
20647,Jeans,899.0,Clothing,2021-07-26,1013.740955,Apparel Section,12,10788
20648,Mirror,1120.0,Home Goods,2021-07-27,86.67199845,Housewares,3,3360
20649,Sweater,1799.0,Clothing,2021-07-28,1138.143006,Apparel Section,8,14392
20650,Desk Lamp,1099.0,Home Goods,2021-07-29,1279.605432,Housewares,6,6594
20651,T-shirt,749.0,Clothing,2021-07-30,861.3513848,Apparel Section,19,14231
20652,T-shirt,899.0,Clothing,2021-07-31,422.3450688,Apparel Section,1,899
20653,Jeans,1799.0,Clothing,2021-08-01,1125.074549,Apparel Section,2,3598
20654,Desk Lamp,999.0,Home Goods,2021-08-02,1476.314171,Housewares,8,7992
20655,Desk Lamp,899.0,Home Goods,2021-08-03,1296.08684,Housewares,2,1798
20656,Camera,2199.0,Electronics,2021-08-04,355.7120114,Tech Zone,18,39582
20657,Cookbook,750.0,Books,2021-08-05,278.6932628,Reading Corner,19,14250
20658,Mirror,300.0,Home Goods,2021-08-06,1755.520511,Housewares,17,5100
20659,Mirror,3599.0,Home Goods,2021-08-07,505.9817021,Housewares,14,50386
20660,Science Textbook,280.0,Books,2021-08-08,682.5994619,Reading Corner,13,3640
20661,Mirror,749.0,Home Goods,2021-08-09,1218.523846,Housewares,7,5243
20662,Smartphone,999.0,Electronics,2021-08-10,1145.296817,Tech Zone,8,7992
20663,Dress,999.0,Clothing,2021-08-11,92.69213285,Apparel Section,16,15984
20664,Desk Lamp,899.0,Home Goods,2021-08-12,1034.866013,Housewares,10,8990
20665,Mirror,999.0,Home Goods,2021-08-13,1254.993903,Housewares,1,999
20666,Headphones,749.0,Electronics,2021-08-14,796.2778658,Tech Zone,7,5243
20667,Blanket,840.0,Home Goods,2021-08-15,1387.60386,Housewares,19,15960
20668,Cookbook,799.0,Books,2021-08-16,1205.584429,Reading Corner,2,1598
20669,Headphones,749.0,Electronics,2021-08-17,1292.495156,Tech Zone,1,749
20670,Cushion,749.0,Home Goods,2021-08-18,973.4860976,Housewares,8,5992
20671,Cushion,260.0,Home Goods,2021-08-19,958.0028694,Housewares,2,520
20672,Sweater,840.0,Clothing,2021-08-20,1548.517399,Apparel Section,4,3360
20673,Camera,1499.0,Electronics,2021-08-21,1505.094469,Tech Zone,12,17988
20674,Cushion,250.0,Home Goods,2021-08-22,1370.270534,Housewares,5,1250
20675,Jeans,750.0,Clothing,2021-08-23,481.2062951,Apparel Section,9,6750
20676,Novel,1799.0,Books,2021-08-24,492.4940828,Reading Corner,12,21588
20677,Jeans,2199.0,Clothing,2021-08-25,1519.337179,Apparel Section,4,8796
20678,T-shirt,2199.0,Clothing,2021-08-26,1554.110197,Apparel Section,5,10995
20679,Headphones,999.0,Electronics,2021-08-27,1706.039012,Tech Zone,19,18981
20680,Jeans,999.0,Clothing,2021-08-28,885.3571508,Apparel Section,8,7992
20681,Novel,999.0,Books,2021-08-29,1337.030679,Reading Corner,19,18981
20682,Headphones,999.0,Electronics,2021-08-30,721.5776206,Tech Zone,17,16983
20683,History Book,999.0,Books,2021-08-31,1579.196789,Reading Corner,3,2997
20684,Dress,999.0,Clothing,2021-09-01,1344.959334,Apparel Section,13,12987
20685,Cookbook,2499.0,Books,2021-09-02,417.3075577,Reading Corner,11,27489
20686,History Book,999.0,Books,2021-09-03,213.8682222,Reading Corner,9,8991
20687,History Book,2199.0,Books,2021-09-04,1469.716166,Reading Corner,7,15393
20688,Headphones,999.0,Electronics,2021-09-05,119.3300993,Tech Zone,14,13986
20689,Novel,749.0,Books,2021-09-06,268.1179804,Reading Corner,8,5992
20690,Smartphone,899.0,Electronics,2021-09-07,320.9373102,Tech Zone,16,14384
20691,Jeans,899.0,Clothing,2021-09-08,328.4346312,Apparel Section,2,1798
20692,Novel,999.0,Books,2021-09-09,1432.723963,Reading Corner,5,4995
20693,Science Textbook,1799.0,Books,2021-09-10,1767.212906,Reading Corner,3,5397
20694,Smartphone,899.0,Electronics,2021-09-11,83.70200626,Tech Zone,12,10788
20695,Computer,799.0,Electronics,2021-09-12,801.4445583,Tech Zone,8,6392
20696,Cookbook,2499.0,Books,2021-09-13,88.82026612,Reading Corner,12,29988
20697,Desk Lamp,999.0,Home Goods,2021-09-14,1155.235165,Housewares,5,4995
20698,Cookbook,1499.0,Books,2021-09-15,1388.885877,Reading Corner,10,14990
20699,T-shirt,2499.0,Clothing,2021-09-16,657.5471528,Apparel Section,2,4998
20700,Sweater,1799.0,Clothing,2021-09-17,107.698612,Apparel Section,6,10794
20701,Camera,749.0,Electronics,2021-09-18,446.566516,Tech Zone,16,11984
20702,Science Textbook,899.0,Books,2021-09-19,358.4326598,Reading Corner,6,5394
20703,History Book,2199.0,Books,2021-09-20,682.3990079,Reading Corner,10,21990
20704,Novel,2499.0,Books,2021-09-21,505.7025677,Reading Corner,15,37485
20705,History Book,1799.0,Books,2021-09-22,1259.75716,Reading Corner,9,16191
20706,Cushion,899.0,Home Goods,2021-09-23,1219.185739,Housewares,5,4495
20707,Computer,1799.0,Electronics,2021-09-24,343.4475392,Tech Zone,10,17990
20708,Mirror,899.0,Home Goods,2021-09-25,1060.691416,Housewares,3,2697
20709,Smartphone,899.0,Electronics,2021-09-26,609.4761404,Tech Zone,12,10788
20710,Desk Lamp,899.0,Home Goods,2021-09-27,361.6479666,Housewares,5,4495
20711,Science Textbook,999.0,Books,2021-09-28,267.6240621,Reading Corner,10,9990
20712,Blanket,2199.0,Home Goods,2021-09-29,314.1954701,Housewares,12,26388
20713,Computer,1049.0,Electronics,2021-09-30,813.8562682,Tech Zone,6,6294
20714,Smartphone,899.0,Electronics,2021-10-01,1153.39194,Tech Zone,17,15283
20715,Computer,899.0,Electronics,2021-10-02,618.3251842,Tech Zone,16,14384
20716,Cushion,999.0,Home Goods,2021-10-03,1105.436583,Housewares,18,17982
20717,T-shirt,749.0,Clothing,2021-10-04,875.3699831,Apparel Section,13,9737
20718,Cushion,799.0,Home Goods,2021-10-05,1640.652094,Housewares,17,13583
20719,Desk Lamp,2499.0,Home Goods,2021-10-06,1213.871017,Housewares,18,44982
20720,Headphones,899.0,Electronics,2021-10-07,470.9717922,Tech Zone,19,17081
20721,Mirror,899.0,Home Goods,2021-10-08,253.7129357,Housewares,3,2697
20722,Desk Lamp,699.0,Home Goods,2021-10-09,1736.154541,Housewares,3,2097
20723,Novel,899.0,Books,2021-10-10,1464.927422,Reading Corner,11,9889
20724,Camera,999.0,Electronics,2021-10-11,775.6864968,Tech Zone,2,1998
20725,Computer,999.0,Electronics,2021-10-12,101.0831914,Tech Zone,4,3996
20726,Mirror,749.0,Home Goods,2021-10-13,138.9139558,Housewares,9,6741
20727,Novel,700.0,Books,2021-10-14,1709.763866,Reading Corner,7,4900
20728,History Book,650.0,Books,2021-10-15,906.9872809,Reading Corner,1,650
20729,Jeans,800.0,Clothing,2021-10-16,528.5178058,Apparel Section,18,14400
20730,Headphones,,Electronics,2021-10-17,1652.544594,Tech Zone,3,3
20731,Jeans,1500.0,Clothing,2021-10-18,800.4452053,Apparel Section,18,27000
20732,Blanket,1500.0,Home Goods,2021-10-19,583.6850211,Housewares,4,6000
20733,Jeans,700.0,Clothing,2021-10-20,1117.347484,Apparel Section,16,11200
20734,Science Textbook,750.0,Books,2021-10-21,1001.880526,Reading Corner,6,4500
20735,Jeans,750.0,Clothing,2021-10-22,1469.246812,Apparel Section,2,1500
20736,Camera,750.0,Electronics,2021-10-23,631.2038982,Tech Zone,5,3750
20737,T-shirt,750.0,Clothing,2021-10-24,1041.998662,Apparel Section,1,750
20738,Cushion,750.0,Home Goods,2021-10-25,267.0265195,Housewares,11,8250
20739,Sweater,750.0,Clothing,2021-10-26,378.8806964,Apparel Section,12,9000
20740,Cushion,,Home Goods,2021-10-27,1062.18132,Housewares,3,3
20741,Headphones,750.0,Electronics,2021-10-28,189.5918874,Tech Zone,15,11250
20742,Novel,750.0,Books,2021-10-29,905.7905565,Reading Corner,5,3750
20743,Novel,750.0,Books,2021-10-30,1356.787062,Reading Corner,5,3750
20744,Science Textbook,750.0,Books,2021-10-31,568.302908,Reading Corner,19,14250
20745,Cushion,750.0,Home Goods,2021-11-01,1272.240431,Housewares,1,750
20746,Mirror,750.0,Home Goods,2021-11-02,292.7768023,Housewares,5,3750
20747,Jeans,750.0,Clothing,2021-11-03,391.8389513,Apparel Section,3,2250
20748,Camera,750.0,Electronics,2021-11-04,115.0915098,Tech Zone,7,5250
20749,Jeans,750.0,Clothing,2021-11-05,185.3619948,Apparel Section,17,12750
20750,Smartphone,750.0,Electronics,2021-11-06,1714.157575,Tech Zone,13,9750
20751,Science Textbook,750.0,Books,2021-11-07,1323.715593,Reading Corner,11,8250
20752,Science Textbook,750.0,Books,2021-11-08,736.6183197,Reading Corner,8,6000
20753,Mirror,750.0,Home Goods,2021-11-09,1272.091137,Housewares,11,8250
20754,History Book,750.0,Books,2021-11-10,1165.166616,Reading Corner,19,14250
20755,Jeans,750.0,Clothing,2021-11-11,1277.009988,Apparel Section,4,3000
20756,Mirror,750.0,Home Goods,2021-11-12,675.3869304,Housewares,6,4500
20757,Science Textbook,750.0,Books,2021-11-13,236.7222467,Reading Corner,11,8250
20758,Computer,750.0,Electronics,2021-11-14,1490.169982,Tech Zone,10,7500
20759,Sweater,750.0,Clothing,2021-11-15,589.6895294,Apparel Section,17,12750
20760,Novel,750.0,Books,2021-11-16,656.7644393,Reading Corner,8,6000
20761,Mirror,750.0,Home Goods,2021-11-17,282.3444452,Housewares,4,3000
20762,Computer,2890.0,Electronics,2021-11-18,425.4982161,Tech Zone,3,8670
20763,Jeans,989.0,Clothing,2021-11-19,573.2286878,Apparel Section,8,7912
20764,Sweater,1589.0,Clothing,2021-11-20,1407.71904,Apparel Section,9,14301
20765,History Book,1599.0,Books,2021-11-21,880.0592914,Reading Corner,4,6396
20766,Dress,690.0,Clothing,2021-11-22,1018.136315,Apparel Section,10,6900
20767,Dress,1290.0,Clothing,2021-11-23,1128.2469,Apparel Section,17,21930
20768,Smartphone,1599.0,Electronics,2021-11-24,1186.041017,Tech Zone,10,15990
20769,Cookbook,899.0,Books,2021-11-25,1647.138319,Reading Corner,4,3596
20770,Blanket,1589.0,Home Goods,2021-11-26,127.2510425,Housewares,12,19068
20771,Camera,1589.0,Electronics,2021-11-27,825.7156209,Tech Zone,19,30191
20772,Camera,1589.0,Electronics,2021-11-28,1178.284414,Tech Zone,19,30191
20773,Cookbook,999.0,Books,2021-11-29,1114.705952,Reading Corner,14,13986
20774,Mirror,899.0,Home Goods,2021-11-30,315.1455203,Housewares,12,10788
20775,Headphones,1299.0,Electronics,2021-12-01,95.86696247,Tech Zone,6,7794
20776,Cushion,999.0,Home Goods,2021-12-02,569.5326334,Housewares,13,12987
20777,Blanket,1299.0,Home Goods,2021-12-03,1584.389354,Housewares,10,12990
20778,Blanket,1299.0,Home Goods,2021-12-04,313.7416383,Housewares,16,20784
20779,History Book,1299.0,Books,2021-12-05,1721.109077,Reading Corner,3,3897
20780,Jeans,1299.0,Clothing,2021-12-06,113.4596386,Apparel Section,11,14289
20781,Computer,999.0,Electronics,2021-12-07,1243.854596,Tech Zone,11,10989
20782,T-shirt,999.0,Clothing,2021-12-08,1568.547149,Apparel Section,18,17982
